Time,Ostatnio
19/01/2006,2.4860
18/01/2006,2.4903
17/01/2006,2.4792
16/01/2006,2.4509
13/01/2006,2.4598
12/01/2006,2.4579
11/01/2006,2.4535
10/01/2006,2.4451
09/01/2006,2.4393
06/01/2006,2.4655
05/01/2006,2.4655
04/01/2006,2.4632
03/01/2006,2.4703
02/01/2006,2.4874
30/12/2005,2.4718
29/12/2005,2.4797
28/12/2005,2.4791
27/12/2005,2.4682
26/12/2005,2.4585
23/12/2005,2.4511
22/12/2005,2.4680
21/12/2005,2.4696
20/12/2005,2.4689
19/12/2005,2.4862
16/12/2005,2.5019
15/12/2005,2.4978
14/12/2005,2.4929
13/12/2005,2.4831
12/12/2005,2.4798
09/12/2005,2.5107
08/12/2005,2.5233
07/12/2005,2.4950
06/12/2005,2.4945
05/12/2005,2.4939
02/12/2005,2.5076
01/12/2005,2.5183
30/11/2005,2.5218
29/11/2005,2.5154
28/11/2005,2.5200
25/11/2005,2.5326
24/11/2005,2.5259
23/11/2005,2.5320
22/11/2005,2.5668
21/11/2005,2.5724
18/11/2005,2.5737
17/11/2005,2.5626
16/11/2005,2.5751
15/11/2005,2.5848
14/11/2005,2.5999
11/11/2005,2.6250
10/11/2005,2.6115
09/11/2005,2.6155
08/11/2005,2.5928
07/11/2005,2.6093
04/11/2005,2.5990
03/11/2005,2.5696
02/11/2005,2.5664
01/11/2005,2.5681
31/10/2005,2.5647
28/10/2005,2.5924
27/10/2005,2.5678
26/10/2005,2.5688
25/10/2005,2.5454
24/10/2005,2.5377
21/10/2005,2.5255
20/10/2005,2.5195
19/10/2005,2.5090
18/10/2005,2.5038
17/10/2005,2.5099
14/10/2005,2.5330
13/10/2005,2.5299
12/10/2005,2.5041
11/10/2005,2.5053
10/10/2005,2.5063
07/10/2005,2.5193
06/10/2005,2.5406
05/10/2005,2.5310
04/10/2005,2.5400
03/10/2005,2.5303
30/09/2005,2.5226
29/09/2005,2.5098
28/09/2005,2.5075
27/09/2005,2.5006
26/09/2005,2.5205
23/09/2005,2.4870
22/09/2005,2.5236
21/09/2005,2.5103
20/09/2005,2.5016
19/09/2005,2.5018
16/09/2005,2.5037
15/09/2005,2.5080
14/09/2005,2.5306
13/09/2005,2.5403
12/09/2005,2.5470
09/09/2005,2.5471
08/09/2005,2.5553
07/09/2005,2.5588
06/09/2005,2.5476
05/09/2005,2.5563
02/09/2005,2.5710
01/09/2005,2.5862
31/08/2005,2.5983
30/08/2005,2.6121
29/08/2005,2.6201
26/08/2005,2.6266
25/08/2005,2.6175
24/08/2005,2.5939
23/08/2005,2.5806
22/08/2005,2.5872
19/08/2005,2.6064
18/08/2005,2.5970
17/08/2005,2.5932
16/08/2005,2.5833
15/08/2005,2.6120
12/08/2005,2.6086
11/08/2005,2.5915
10/08/2005,2.5866
09/08/2005,2.5929
08/08/2005,2.5878
05/08/2005,2.6094
04/08/2005,2.6141
03/08/2005,2.6221
02/08/2005,2.6143
01/08/2005,2.6091
29/07/2005,2.6025
28/07/2005,2.6067
27/07/2005,2.6197
26/07/2005,2.6319
25/07/2005,2.6291
22/07/2005,2.6330
21/07/2005,2.6221
20/07/2005,2.6501
19/07/2005,2.6328
18/07/2005,2.6312
15/07/2005,2.6377
14/07/2005,2.6763
13/07/2005,2.6670
12/07/2005,2.6426
11/07/2005,2.6412
08/07/2005,2.6187
07/07/2005,2.6330
06/07/2005,2.6267
05/07/2005,2.5949
04/07/2005,2.5885
01/07/2005,2.6023
30/06/2005,2.6064
29/06/2005,2.6091
28/06/2005,2.6288
27/06/2005,2.6313
24/06/2005,2.6025
23/06/2005,2.6111
22/06/2005,2.6130
21/06/2005,2.6318
20/06/2005,2.6245
17/06/2005,2.6366
16/06/2005,2.6258
15/06/2005,2.6207
14/06/2005,2.6249
13/06/2005,2.6360
10/06/2005,2.6105
09/06/2005,2.6320
08/06/2005,2.6355
07/06/2005,2.6551
06/06/2005,2.6673
03/06/2005,2.6742
02/06/2005,2.6835
01/06/2005,2.7092
31/05/2005,2.7159
30/05/2005,2.6842
27/05/2005,2.6721
26/05/2005,2.7059
25/05/2005,2.7092
24/05/2005,2.6961
23/05/2005,2.6999
20/05/2005,2.6988
19/05/2005,2.6895
18/05/2005,2.6988
17/05/2005,2.7214
16/05/2005,2.7252
13/05/2005,2.7039
12/05/2005,2.6976
11/05/2005,2.6898
10/05/2005,2.7042
09/05/2005,2.6797
06/05/2005,2.6610
05/05/2005,2.6797
04/05/2005,2.7159
03/05/2005,2.7453
02/05/2005,2.7671
29/04/2005,2.7755
28/04/2005,2.7887
27/04/2005,2.7546
26/04/2005,2.7266
25/04/2005,2.7146
22/04/2005,2.7126
21/04/2005,2.7149
20/04/2005,2.7027
19/04/2005,2.7144
18/04/2005,2.7055
15/04/2005,2.6745
14/04/2005,2.6505
13/04/2005,2.6402
12/04/2005,2.6393
11/04/2005,2.6437
08/04/2005,2.6527
07/04/2005,2.6449
06/04/2005,2.6540
05/04/2005,2.6637
04/04/2005,2.6449
01/04/2005,2.6427
31/03/2005,2.6344
30/03/2005,2.6479
29/03/2005,2.6710
28/03/2005,2.6817
25/03/2005,2.6541
24/03/2005,2.6380
23/03/2005,2.6661
22/03/2005,2.6467
21/03/2005,2.6300
18/03/2005,2.6061
17/03/2005,2.6351
16/03/2005,2.6403
15/03/2005,2.6128
14/03/2005,2.5847
11/03/2005,2.5556
10/03/2005,2.5565
09/03/2005,2.5173
08/03/2005,2.5127
07/03/2005,2.5015
04/03/2005,2.5188
03/03/2005,2.5410
02/03/2005,2.5549
01/03/2005,2.5479
28/02/2005,2.5304
25/02/2005,2.5501
24/02/2005,2.5479
23/02/2005,2.5608
22/02/2005,2.5766
21/02/2005,2.5795
18/02/2005,2.5805
17/02/2005,2.5797
16/02/2005,2.5747
15/02/2005,2.5652
14/02/2005,2.5763
11/02/2005,2.5744
10/02/2005,2.5819
09/02/2005,2.5653
08/02/2005,2.5629
07/02/2005,2.5361
04/02/2005,2.5470
03/02/2005,2.5537
02/02/2005,2.5885
01/02/2005,2.6118
31/01/2005,2.6212
28/01/2005,2.6166
27/01/2005,2.6318
26/01/2005,2.6276
25/01/2005,2.6296
24/01/2005,2.6288
21/01/2005,2.6394
20/01/2005,2.6550
19/01/2005,2.6505
18/01/2005,2.6509
17/01/2005,2.6346
14/01/2005,2.6395
13/01/2005,2.6182
12/01/2005,2.6233
11/01/2005,2.6143
10/01/2005,2.6255
07/01/2005,2.6490
06/01/2005,2.6490
05/01/2005,2.6502
04/01/2005,2.6561
03/01/2005,2.6267
